country_name, 1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Eswatini,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.018*,0.026*,0.034*,0.042*,0.050,0.062*,0.074*,0.086*,0.098*,0.110,0.118*,0.126*,0.134*,0.142*,0.150,0.192*,0.234*,0.276*,0.318*,0.360,0.386*,0.412*,0.438*,0.464*,0.490,0.516*,0.542*,0.568*,0.594*,0.620,0.652*,0.684*,0.716*,0.748*,0.780,0.816*,0.852*,0.888*,0.924*,0.960,1.022*,1.084*,1.146*,1.208*,1.270,1.326*,1.382*,1.438*,1.494*,1.550,1.602*,1.654*,1.706*,1.758*,1.810,1.880*,1.950*,2.020*,2.090*,2.160,2.328*,2.496*,2.664*,2.832*,3.000,3.192*,3.384*,3.576*,3.768*,3.960,4.088*,4.216*,4.344*,4.472*,4.600,4.732*,4.864*,4.996*,5.128*,5.260,5.264*,5.268*,5.272*,5.276*,5.280,5.264*,5.248*,5.232*,5.216*,5.200,5.084*,4.968*,4.852*,4.736*,4.620,4.624*,4.628*,4.632*,4.636*,4.640,4.778*,4.916*,5.054*,5.192*,5.330,5.418*,5.506*,5.594*,5.682*,5.770,5.908*,6.046*,6.184*,6.322*,6.460,
Hungary,1.820,1.858*,1.896*,1.934*,1.972*,2.010,2.060*,2.110*,2.160*,2.210*,2.260,2.318*,2.376*,2.434*,2.492*,2.550,2.606*,2.662*,2.718*,2.774*,2.830,2.898*,2.966*,3.034*,3.102*,3.170,3.236*,3.302*,3.368*,3.434*,3.500,3.604*,3.708*,3.812*,3.916*,4.020,4.020*,4.020*,4.020*,4.020*,4.020,4.076*,4.132*,4.188*,4.244*,4.300,4.340*,4.380*,4.420*,4.460*,4.500,4.546*,4.592*,4.638*,4.684*,4.730,4.786*,4.842*,4.898*,4.954*,5.010,5.086*,5.162*,5.238*,5.314*,5.390,5.504*,5.618*,5.732*,5.846*,5.960,6.082*,6.204*,6.326*,6.448*,6.570,6.696*,6.822*,6.948*,7.074*,7.200,7.232*,7.264*,7.296*,7.328*,7.360,7.394*,7.428*,7.462*,7.496*,7.530,7.574*,7.618*,7.662*,7.706*,7.750,7.854*,7.958*,8.062*,8.166*,8.270,8.386*,8.502*,8.618*,8.734*,8.850,8.958*,9.066*,9.174*,9.282*,9.390,9.374*,9.358*,9.342*,9.326*,9.310,9.344*,9.378*,9.412*,9.446*,9.480,9.734*,9.988*,10.242*,10.496*,10.750,10.914*,11.078*,11.242*,11.406*,11.570,11.634*,11.698*,11.762*,11.826*,11.890,11.908*,11.926*,11.944*,11.962*,11.980,11.950*,11.920*,11.890*,11.860*,11.830,11.856*,11.882*,11.908*,11.934*,11.960,
Niger,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.022*,0.034*,0.046*,0.058*,0.070,0.080*,0.090*,0.100*,0.110*,0.120,0.128*,0.136*,0.144*,0.152*,0.160,0.176*,0.192*,0.208*,0.224*,0.240,0.246*,0.252*,0.258*,0.264*,0.270,0.276*,0.282*,0.288*,0.294*,0.300,0.306*,0.312*,0.318*,0.324*,0.330,0.334*,0.338*,0.342*,0.346*,0.350,0.356*,0.362*,0.368*,0.374*,0.380,0.384*,0.388*,0.392*,0.396*,0.400,0.410*,0.420*,0.430*,0.440*,0.450,0.466*,0.482*,0.498*,0.514*,0.530,0.558*,0.586*,0.614*,0.642*,0.670,0.706*,0.742*,0.778*,0.814*,0.850,0.896*,0.942*,0.988*,1.034*,1.080,1.120*,1.160*,1.200*,1.240*,1.280,1.310*,1.340*,1.370*,1.400*,1.430,1.468*,1.506*,1.544*,1.582*,1.620,1.686*,1.752*,1.818*,1.884*,1.950,2.048*,2.146*,2.244*,2.342*,2.440,2.560*,2.680*,2.800*,2.920*,3.040,
Luxembourg,0.040,0.042*,0.044*,0.046*,0.048*,0.050,0.052*,0.054*,0.056*,0.058*,0.060,0.064*,0.068*,0.072*,0.076*,0.080,0.084*,0.088*,0.092*,0.096*,0.100,0.104*,0.108*,0.112*,0.116*,0.120,0.126*,0.132*,0.138*,0.144*,0.150,0.156*,0.162*,0.168*,0.174*,0.180,0.188*,0.196*,0.204*,0.212*,0.220,0.230*,0.240*,0.250*,0.260*,0.270,0.288*,0.306*,0.324*,0.342*,0.360,0.376*,0.392*,0.408*,0.424*,0.440,0.464*,0.488*,0.512*,0.536*,0.560,0.728*,0.896*,1.064*,1.232*,1.400,1.556*,1.712*,1.868*,2.024*,2.180,2.310*,2.440*,2.570*,2.700*,2.830,3.034*,3.238*,3.442*,3.646*,3.850,4.010*,4.170*,4.330*,4.490*,4.650,4.764*,4.878*,4.992*,5.106*,5.220,5.414*,5.608*,5.802*,5.996*,6.190,6.406*,6.622*,6.838*,7.054*,7.270,7.458*,7.646*,7.834*,8.022*,8.210,8.278*,8.346*,8.414*,8.482*,8.550,8.606*,8.662*,8.718*,8.774*,8.830,8.912*,8.994*,9.076*,9.158*,9.240,9.306*,9.372*,9.438*,9.504*,9.570,9.640*,9.710*,9.780*,9.850*,9.920,10.054*,10.188*,10.322*,10.456*,10.590,10.738*,10.886*,11.034*,11.182*,11.330,11.346*,11.362*,11.378*,11.394*,11.410,11.434*,11.458*,11.482*,11.506*,11.530,
Ivory Coast,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.032*,0.044*,0.056*,0.068*,0.080,0.092*,0.104*,0.116*,0.128*,0.140,0.150*,0.160*,0.170*,0.180*,0.190,0.202*,0.214*,0.226*,0.238*,0.250,0.262*,0.274*,0.286*,0.298*,0.310,0.312*,0.314*,0.316*,0.318*,0.320,0.326*,0.332*,0.338*,0.344*,0.350,0.358*,0.366*,0.374*,0.382*,0.390,0.484*,0.578*,0.672*,0.766*,0.860,0.870*,0.880*,0.890*,0.900*,0.910,0.926*,0.942*,0.958*,0.974*,0.990,1.010*,1.030*,1.050*,1.070*,1.090,1.138*,1.186*,1.234*,1.282*,1.330,1.416*,1.502*,1.588*,1.674*,1.760,1.834*,1.908*,1.982*,2.056*,2.130,2.196*,2.262*,2.328*,2.394*,2.460,2.526*,2.592*,2.658*,2.724*,2.790,2.924*,3.058*,3.192*,3.326*,3.460,3.580*,3.700*,3.820*,3.940*,4.060,4.152*,4.244*,4.336*,4.428*,4.520,4.602*,4.684*,4.766*,4.848*,4.930,5.024*,5.118*,5.212*,5.306*,5.400,5.530*,5.660*,5.790*,5.920*,6.050,
Liberia,0.050,0.052*,0.054*,0.056*,0.058*,0.060,0.062*,0.064*,0.066*,0.068*,0.070,0.074*,0.078*,0.082*,0.086*,0.090,0.094*,0.098*,0.102*,0.106*,0.110,0.114*,0.118*,0.122*,0.126*,0.130,0.138*,0.146*,0.154*,0.162*,0.170,0.188*,0.206*,0.224*,0.242*,0.260,0.280*,0.300*,0.320*,0.340*,0.360,0.376*,0.392*,0.408*,0.424*,0.440,0.466*,0.492*,0.518*,0.544*,0.570,0.572*,0.574*,0.576*,0.578*,0.580,0.574*,0.568*,0.562*,0.556*,0.550,0.544*,0.538*,0.532*,0.526*,0.520,0.526*,0.532*,0.538*,0.544*,0.550,0.554*,0.558*,0.562*,0.566*,0.570,0.572*,0.574*,0.576*,0.578*,0.580,0.588*,0.596*,0.604*,0.612*,0.620,0.640*,0.660*,0.680*,0.700*,0.720,0.764*,0.808*,0.852*,0.896*,0.940,0.984*,1.028*,1.072*,1.116*,1.160,1.262*,1.364*,1.466*,1.568*,1.670,1.782*,1.894*,2.006*,2.118*,2.230,2.330*,2.430*,2.530*,2.630*,2.730,2.800*,2.870*,2.940*,3.010*,3.080,3.098*,3.116*,3.134*,3.152*,3.170,3.256*,3.342*,3.428*,3.514*,3.600,3.672*,3.744*,3.816*,3.888*,3.960,4.038*,4.116*,4.194*,4.272*,4.350,4.492*,4.634*,4.776*,4.918*,5.060,5.208*,5.356*,5.504*,5.652*,5.800,
Sierra Leone,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.030*,0.030*,0.030*,0.030*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.042*,0.044*,0.046*,0.048*,0.050,0.052*,0.054*,0.056*,0.058*,0.060,0.064*,0.068*,0.072*,0.076*,0.080,0.084*,0.088*,0.092*,0.096*,0.100,0.110*,0.120*,0.130*,0.140*,0.150,0.156*,0.162*,0.168*,0.174*,0.180,0.186*,0.192*,0.198*,0.204*,0.210,0.212*,0.214*,0.216*,0.218*,0.220,0.224*,0.228*,0.232*,0.236*,0.240,0.244*,0.248*,0.252*,0.256*,0.260,0.270*,0.280*,0.290*,0.300*,0.310,0.320*,0.330*,0.340*,0.350*,0.360,0.370*,0.380*,0.390*,0.400*,0.410,0.420*,0.430*,0.440*,0.450*,0.460,0.470*,0.480*,0.490*,0.500*,0.510,0.544*,0.578*,0.612*,0.646*,0.680,0.718*,0.756*,0.794*,0.832*,0.870,0.924*,0.978*,1.032*,1.086*,1.140,1.200*,1.260*,1.320*,1.380*,1.440,1.514*,1.588*,1.662*,1.736*,1.810,1.882*,1.954*,2.026*,2.098*,2.170,2.246*,2.322*,2.398*,2.474*,2.550,2.620*,2.690*,2.760*,2.830*,2.900,2.992*,3.084*,3.176*,3.268*,3.360,3.544*,3.728*,3.912*,4.096*,4.280,4.270*,4.260*,4.250*,4.240*,4.230,4.382*,4.534*,4.686*,4.838*,4.990,
Brunei,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.080,9.120*,9.160*,9.200*,9.240*,9.280,
Belgium,2.430,2.422*,2.414*,2.406*,2.398*,2.390,2.424*,2.458*,2.492*,2.526*,2.560,2.578*,2.596*,2.614*,2.632*,2.650,2.648*,2.646*,2.644*,2.642*,2.640,2.642*,2.644*,2.646*,2.648*,2.650,2.652*,2.654*,2.656*,2.658*,2.660,2.682*,2.704*,2.726*,2.748*,2.770,2.834*,2.898*,2.962*,3.026*,3.090,3.124*,3.158*,3.192*,3.226*,3.260,3.304*,3.348*,3.392*,3.436*,3.480,3.534*,3.588*,3.642*,3.696*,3.750,3.854*,3.958*,4.062*,4.166*,4.270,4.346*,4.422*,4.498*,4.574*,4.650,4.754*,4.858*,4.962*,5.066*,5.170,5.322*,5.474*,5.626*,5.778*,5.930,6.114*,6.298*,6.482*,6.666*,6.850,6.914*,6.978*,7.042*,7.106*,7.170,7.216*,7.262*,7.308*,7.354*,7.400,7.432*,7.464*,7.496*,7.528*,7.560,7.644*,7.728*,7.812*,7.896*,7.980,8.062*,8.144*,8.226*,8.308*,8.390,8.498*,8.606*,8.714*,8.822*,8.930,9.026*,9.122*,9.218*,9.314*,9.410,9.528*,9.646*,9.764*,9.882*,10.000,10.128*,10.256*,10.384*,10.512*,10.640,10.702*,10.764*,10.826*,10.888*,10.950,10.982*,11.014*,11.046*,11.078*,11.110,11.146*,11.182*,11.218*,11.254*,11.290,11.304*,11.318*,11.332*,11.346*,11.360,11.402*,11.444*,11.486*,11.528*,11.570,
Iraq,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.032*,0.034*,0.036*,0.038*,0.040,0.042*,0.044*,0.046*,0.048*,0.050,0.060*,0.070*,0.080*,0.090*,0.100,0.112*,0.124*,0.136*,0.148*,0.160,0.178*,0.196*,0.214*,0.232*,0.250,0.270*,0.290*,0.310*,0.330*,0.350,0.386*,0.422*,0.458*,0.494*,0.530,0.604*,0.678*,0.752*,0.826*,0.900,1.026*,1.152*,1.278*,1.404*,1.530,1.646*,1.762*,1.878*,1.994*,2.110,2.272*,2.434*,2.596*,2.758*,2.920,3.132*,3.344*,3.556*,3.768*,3.980,4.164*,4.348*,4.532*,4.716*,4.900,5.008*,5.116*,5.224*,5.332*,5.440,5.598*,5.756*,5.914*,6.072*,6.230,6.304*,6.378*,6.452*,6.526*,6.600,6.766*,6.932*,7.098*,7.264*,7.430,7.496*,7.562*,7.628*,7.694*,7.760,7.862*,7.964*,8.066*,8.168*,8.270,
Gambia,0.050,0.052*,0.054*,0.056*,0.058*,0.060,0.064*,0.068*,0.072*,0.076*,0.080,0.084*,0.088*,0.092*,0.096*,0.100,0.104*,0.108*,0.112*,0.116*,0.120,0.128*,0.136*,0.144*,0.152*,0.160,0.166*,0.172*,0.178*,0.184*,0.190,0.200*,0.210*,0.220*,0.230*,0.240,0.244*,0.248*,0.252*,0.256*,0.260,0.258*,0.256*,0.254*,0.252*,0.250,0.250*,0.250*,0.250*,0.250*,0.250,0.250*,0.250*,0.250*,0.250*,0.250,0.252*,0.254*,0.256*,0.258*,0.260,0.280*,0.300*,0.320*,0.340*,0.360,0.362*,0.364*,0.366*,0.368*,0.370,0.372*,0.374*,0.376*,0.378*,0.380,0.386*,0.392*,0.398*,0.404*,0.410,0.416*,0.422*,0.428*,0.434*,0.440,0.448*,0.456*,0.464*,0.472*,0.480,0.492*,0.504*,0.516*,0.528*,0.540,0.548*,0.556*,0.564*,0.572*,0.580,0.614*,0.648*,0.682*,0.716*,0.750,0.800*,0.850*,0.900*,0.950*,1.000,1.064*,1.128*,1.192*,1.256*,1.320,1.426*,1.532*,1.638*,1.744*,1.850,1.946*,2.042*,2.138*,2.234*,2.330,2.418*,2.506*,2.594*,2.682*,2.770,2.894*,3.018*,3.142*,3.266*,3.390,3.496*,3.602*,3.708*,3.814*,3.920,4.020*,4.120*,4.220*,4.320*,4.420,4.520*,4.620*,4.720*,4.820*,4.920,
Switzerland,4.090,4.128*,4.166*,4.204*,4.242*,4.280,4.318*,4.356*,4.394*,4.432*,4.470,4.512*,4.554*,4.596*,4.638*,4.680,4.726*,4.772*,4.818*,4.864*,4.910,4.954*,4.998*,5.042*,5.086*,5.130,5.166*,5.202*,5.238*,5.274*,5.310,5.382*,5.454*,5.526*,5.598*,5.670,5.746*,5.822*,5.898*,5.974*,6.050,6.114*,6.178*,6.242*,6.306*,6.370,6.518*,6.666*,6.814*,6.962*,7.110,7.178*,7.246*,7.314*,7.382*,7.450,7.504*,7.558*,7.612*,7.666*,7.720,7.768*,7.816*,7.864*,7.912*,7.960,8.010*,8.060*,8.110*,8.160*,8.210,8.272*,8.334*,8.396*,8.458*,8.520,8.610*,8.700*,8.790*,8.880*,8.970,8.994*,9.018*,9.042*,9.066*,9.090,9.104*,9.118*,9.132*,9.146*,9.160,9.228*,9.296*,9.364*,9.432*,9.500,9.580*,9.660*,9.740*,9.820*,9.900,10.030*,10.160*,10.290*,10.420*,10.550,10.704*,10.858*,11.012*,11.166*,11.320,11.190*,11.060*,10.930*,10.800*,10.670,10.644*,10.618*,10.592*,10.566*,10.540,10.514*,10.488*,10.462*,10.436*,10.410,10.356*,10.302*,10.248*,10.194*,10.140,10.276*,10.412*,10.548*,10.684*,10.820,11.240*,11.660*,12.080*,12.500*,12.920,12.926*,12.932*,12.938*,12.944*,12.950,12.954*,12.958*,12.962*,12.966*,12.970,
Burundi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.300,4.450*,4.600*,4.750*,4.900*,5.050,
Israel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.040,12.040*,12.040*,12.040*,12.040*,12.040,
Senegal,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.010*,0.010*,0.010*,0.010*,0.010,0.012*,0.014*,0.016*,0.018*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.020*,0.020*,0.020*,0.020*,0.020,0.022*,0.024*,0.026*,0.028*,0.030,0.082*,0.134*,0.186*,0.238*,0.290,0.338*,0.386*,0.434*,0.482*,0.530,0.564*,0.598*,0.632*,0.666*,0.700,0.788*,0.876*,0.964*,1.052*,1.140,1.170*,1.200*,1.230*,1.260*,1.290,1.320*,1.350*,1.380*,1.410*,1.440,1.526*,1.612*,1.698*,1.784*,1.870,1.886*,1.902*,1.918*,1.934*,1.950,1.974*,1.998*,2.022*,2.046*,2.070,2.078*,2.086*,2.094*,2.102*,2.110,2.148*,2.186*,2.224*,2.262*,2.300,2.338*,2.376*,2.414*,2.452*,2.490,2.496*,2.502*,2.508*,2.514*,2.520,2.506*,2.492*,2.478*,2.464*,2.450,2.434*,2.418*,2.402*,2.386*,2.370,2.348*,2.326*,2.304*,2.282*,2.260,2.204*,2.148*,2.092*,2.036*,1.980,1.918*,1.856*,1.794*,1.732*,1.670,1.958*,2.246*,2.534*,2.822*,3.110,3.234*,3.358*,3.482*,3.606*,3.730,3.864*,3.998*,4.132*,4.266*,4.400,
Poland,1.380,1.402*,1.424*,1.446*,1.468*,1.490,1.512*,1.534*,1.556*,1.578*,1.600,1.624*,1.648*,1.672*,1.696*,1.720,1.744*,1.768*,1.792*,1.816*,1.840,1.866*,1.892*,1.918*,1.944*,1.970,1.998*,2.026*,2.054*,2.082*,2.110,2.176*,2.242*,2.308*,2.374*,2.440,2.496*,2.552*,2.608*,2.664*,2.720,2.768*,2.816*,2.864*,2.912*,2.960,3.052*,3.144*,3.236*,3.328*,3.420,3.460*,3.500*,3.540*,3.580*,3.620,3.684*,3.748*,3.812*,3.876*,3.940,4.028*,4.116*,4.204*,4.292*,4.380,4.478*,4.576*,4.674*,4.772*,4.870,4.948*,5.026*,5.104*,5.182*,5.260,5.312*,5.364*,5.416*,5.468*,5.520,5.578*,5.636*,5.694*,5.752*,5.810,5.886*,5.962*,6.038*,6.114*,6.190,6.336*,6.482*,6.628*,6.774*,6.920,7.062*,7.204*,7.346*,7.488*,7.630,7.742*,7.854*,7.966*,8.078*,8.190,8.214*,8.238*,8.262*,8.286*,8.310,8.386*,8.462*,8.538*,8.614*,8.690,8.902*,9.114*,9.326*,9.538*,9.750,9.864*,9.978*,10.092*,10.206*,10.320,10.404*,10.488*,10.572*,10.656*,10.740,10.864*,10.988*,11.112*,11.236*,11.360,11.412*,11.464*,11.516*,11.568*,11.620,11.664*,11.708*,11.752*,11.796*,11.840,11.874*,11.908*,11.942*,11.976*,12.010,
Paraguay,0.070,0.074*,0.078*,0.082*,0.086*,0.090,0.094*,0.098*,0.102*,0.106*,0.110,0.116*,0.122*,0.128*,0.134*,0.140,0.148*,0.156*,0.164*,0.172*,0.180,0.194*,0.208*,0.222*,0.236*,0.250,0.354*,0.458*,0.562*,0.666*,0.770,0.806*,0.842*,0.878*,0.914*,0.950,1.036*,1.122*,1.208*,1.294*,1.380,1.420*,1.460*,1.500*,1.540*,1.580,1.628*,1.676*,1.724*,1.772*,1.820,1.890*,1.960*,2.030*,2.100*,2.170,2.204*,2.238*,2.272*,2.306*,2.340,2.382*,2.424*,2.466*,2.508*,2.550,2.582*,2.614*,2.646*,2.678*,2.710,2.756*,2.802*,2.848*,2.894*,2.940,2.914*,2.888*,2.862*,2.836*,2.810,2.864*,2.918*,2.972*,3.026*,3.080,3.158*,3.236*,3.314*,3.392*,3.470,3.534*,3.598*,3.662*,3.726*,3.790,3.896*,4.002*,4.108*,4.214*,4.320,4.426*,4.532*,4.638*,4.744*,4.850,4.954*,5.058*,5.162*,5.266*,5.370,5.488*,5.606*,5.724*,5.842*,5.960,6.054*,6.148*,6.242*,6.336*,6.430,6.424*,6.418*,6.412*,6.406*,6.400,6.430*,6.460*,6.490*,6.520*,6.550,6.846*,7.142*,7.438*,7.734*,8.030,8.022*,8.014*,8.006*,7.998*,7.990,8.072*,8.154*,8.236*,8.318*,8.400,8.486*,8.572*,8.658*,8.744*,8.830,
Latvia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.790,11.824*,11.858*,11.892*,11.926*,11.960,
Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.640,6.688*,6.736*,6.784*,6.832*,6.880,
